This file provides a binary-file-specific mapping of applicable open source
license terms. This mapping file is still a work in progress and should not be
relied upon at this stage as it is incomplete. Updated versions will be
published as they become available. Contact licensing@qnx.com if you have
questions or require additional information.

Binary Name,Legal ID,Runtime Module
lib/dll/devn-i82544.so,BSD1:277,Networking Technology
lib/dll/devn-i82544.so,BSD1:298,Networking Technology
lib/dll/devn-i82544.so,BSD1:58,Networking Technology
lib/dll/devn-i82544.so,BSD2:176,Networking Technology
lib/dll/devn-i82544.so,BSD2:180,Networking Technology
lib/dll/devn-i82544.so,BSD2:237,Networking Technology
lib/dll/devn-i82544.so,BSD3:42,Networking Technology
lib/dll/devn-i82544.so,OO:1436,Networking Technology
lib/dll/devn-i82544.so,OO:1448,Networking Technology
lib/dll/devn-micrel8841.so,BSD1:125,Networking Technology
lib/dll/devn-micrel8841.so,BSD1:207,Networking Technology
lib/dll/devn-micrel8841.so,BSD1:229,Networking Technology
lib/dll/devn-micrel8841.so,BSD1:247,Networking Technology
lib/dll/devn-micrel8841.so,BSD1:248,Networking Technology
lib/dll/devn-micrel8841.so,BSD1:257,Networking Technology
lib/dll/devn-micrel8841.so,BSD1:270,Networking Technology
lib/dll/devn-micrel8841.so,BSD1:273,Networking Technology
lib/dll/devn-micrel8841.so,BSD1:277,Networking Technology
lib/dll/devn-micrel8841.so,BSD1:298,Networking Technology
lib/dll/devn-micrel8841.so,BSD1:58,Networking Technology
lib/dll/devn-micrel8841.so,BSD2:176,Networking Technology
lib/dll/devn-micrel8841.so,BSD2:180,Networking Technology
lib/dll/devn-micrel8841.so,BSD2:237,Networking Technology
lib/dll/devn-micrel8841.so,BSD3:42,Networking Technology
lib/dll/devn-micrel8841.so,OO:1436,Networking Technology
lib/dll/devn-micrel8841.so,OO:1448,Networking Technology
lib/dll/devn-micrel8841.so,OO:1464,Networking Technology
lib/dll/devn-micrel8841.so,OO:1465,Networking Technology
lib/dll/devn-micrel8841.so,OO:1466,Networking Technology
lib/dll/devn-micrel8841.so,OO:1467,Networking Technology
lib/dll/devn-ne2000.so,BSD1:125,Networking Technology
lib/dll/devn-ne2000.so,BSD1:207,Networking Technology
lib/dll/devn-ne2000.so,BSD1:229,Networking Technology
lib/dll/devn-ne2000.so,BSD1:247,Networking Technology
lib/dll/devn-ne2000.so,BSD1:257,Networking Technology
lib/dll/devn-ne2000.so,BSD1:270,Networking Technology
lib/dll/devn-ne2000.so,BSD1:273,Networking Technology
lib/dll/devn-ne2000.so,BSD1:277,Networking Technology
lib/dll/devn-ne2000.so,BSD1:298,Networking Technology
lib/dll/devn-ne2000.so,BSD2:237,Networking Technology
lib/dll/devn-ne2000.so,BSD3:42,Networking Technology
lib/dll/devn-ne2000.so,OO:1436,Networking Technology
lib/dll/devn-ne2000.so,OO:1448,Networking Technology
lib/dll/devn-pcnet.so,BSD1:125,Networking Technology
lib/dll/devn-pcnet.so,BSD1:207,Networking Technology
lib/dll/devn-pcnet.so,BSD1:247,Networking Technology
lib/dll/devn-pcnet.so,BSD1:257,Networking Technology
lib/dll/devn-pcnet.so,BSD1:270,Networking Technology
lib/dll/devn-pcnet.so,BSD1:273,Networking Technology
lib/dll/devn-pcnet.so,BSD1:277,Networking Technology
lib/dll/devn-pcnet.so,BSD1:298,Networking Technology
lib/dll/devn-pcnet.so,BSD2:237,Networking Technology
lib/dll/devn-pcnet.so,BSD3:42,Networking Technology
lib/dll/devn-pcnet.so,OO:1436,Networking Technology
lib/dll/devn-pcnet.so,OO:1448,Networking Technology
lib/dll/devn-pegasus.so,BSD1:125,Networking Technology
lib/dll/devn-pegasus.so,BSD1:207,Networking Technology
lib/dll/devn-pegasus.so,BSD1:247,Networking Technology
lib/dll/devn-pegasus.so,BSD1:257,Networking Technology
lib/dll/devn-pegasus.so,BSD1:270,Networking Technology
lib/dll/devn-pegasus.so,BSD1:273,Networking Technology
lib/dll/devn-pegasus.so,BSD1:277,Networking Technology
lib/dll/devn-pegasus.so,BSD1:298,Networking Technology
lib/dll/devn-pegasus.so,BSD2:237,Networking Technology
lib/dll/devn-pegasus.so,BSD2:243,Networking Technology
lib/dll/devn-pegasus.so,BSD3:42,Networking Technology
lib/dll/devn-pegasus.so,OO:1436,Networking Technology
lib/dll/devn-pegasus.so,OO:1448,Networking Technology
lib/dll/devn-rtl.so,BSD1:125,Networking Technology
lib/dll/devn-rtl.so,BSD1:207,Networking Technology
lib/dll/devn-rtl.so,BSD1:247,Networking Technology
lib/dll/devn-rtl.so,BSD1:257,Networking Technology
lib/dll/devn-rtl.so,BSD1:270,Networking Technology
lib/dll/devn-rtl.so,BSD1:273,Networking Technology
lib/dll/devn-rtl.so,BSD1:277,Networking Technology
lib/dll/devn-rtl.so,BSD1:298,Networking Technology
lib/dll/devn-rtl.so,BSD2:101,Networking Technology
lib/dll/devn-rtl.so,BSD2:237,Networking Technology
lib/dll/devn-rtl.so,BSD3:42,Networking Technology
lib/dll/devn-rtl.so,OO:1436,Networking Technology
lib/dll/devn-rtl.so,OO:1448,Networking Technology
lib/dll/devn-rtl8150.so,BSD1:125,Networking Technology
lib/dll/devn-rtl8150.so,BSD1:207,Networking Technology
lib/dll/devn-rtl8150.so,BSD1:247,Networking Technology
lib/dll/devn-rtl8150.so,BSD1:257,Networking Technology
lib/dll/devn-rtl8150.so,BSD1:270,Networking Technology
lib/dll/devn-rtl8150.so,BSD1:273,Networking Technology
lib/dll/devn-rtl8150.so,BSD1:277,Networking Technology
lib/dll/devn-rtl8150.so,BSD1:298,Networking Technology
lib/dll/devn-rtl8150.so,BSD2:237,Networking Technology
lib/dll/devn-rtl8150.so,BSD2:243,Networking Technology
lib/dll/devn-rtl8150.so,BSD3:42,Networking Technology
lib/dll/devn-rtl8150.so,OO:1436,Networking Technology
lib/dll/devn-rtl8150.so,OO:1448,Networking Technology
lib/dll/devn-sis9.so,BSD1:125,Networking Technology
lib/dll/devn-sis9.so,BSD1:207,Networking Technology
lib/dll/devn-sis9.so,BSD1:247,Networking Technology
lib/dll/devn-sis9.so,BSD1:257,Networking Technology
lib/dll/devn-sis9.so,BSD1:270,Networking Technology
lib/dll/devn-sis9.so,BSD1:273,Networking Technology
lib/dll/devn-sis9.so,BSD1:277,Networking Technology
lib/dll/devn-sis9.so,BSD1:298,Networking Technology
lib/dll/devn-sis9.so,BSD2:237,Networking Technology
lib/dll/devn-sis9.so,BSD3:42,Networking Technology
lib/dll/devn-sis9.so,OO:1436,Networking Technology
lib/dll/devn-sis9.so,OO:1448,Networking Technology
lib/dll/devn-smc9000.so,BSD1:125,Networking Technology
lib/dll/devn-smc9000.so,BSD1:207,Networking Technology
lib/dll/devn-smc9000.so,BSD1:247,Networking Technology
lib/dll/devn-smc9000.so,BSD1:257,Networking Technology
lib/dll/devn-smc9000.so,BSD1:270,Networking Technology
lib/dll/devn-smc9000.so,BSD1:273,Networking Technology
lib/dll/devn-smc9000.so,BSD1:277,Networking Technology
lib/dll/devn-smc9000.so,BSD1:298,Networking Technology
lib/dll/devn-smc9000.so,BSD2:237,Networking Technology
lib/dll/devn-smc9000.so,BSD3:42,Networking Technology
lib/dll/devn-smc9000.so,OO:1436,Networking Technology
lib/dll/devn-smc9000.so,OO:1448,Networking Technology
lib/dll/devn-speedo.so,BSD1:125,Networking Technology
lib/dll/devn-speedo.so,BSD1:207,Networking Technology
lib/dll/devn-speedo.so,BSD1:247,Networking Technology
lib/dll/devn-speedo.so,BSD1:257,Networking Technology
lib/dll/devn-speedo.so,BSD1:270,Networking Technology
lib/dll/devn-speedo.so,BSD1:273,Networking Technology
lib/dll/devn-speedo.so,BSD1:277,Networking Technology
lib/dll/devn-speedo.so,BSD1:298,Networking Technology
lib/dll/devn-speedo.so,BSD2:237,Networking Technology
lib/dll/devn-speedo.so,BSD3:42,Networking Technology
lib/dll/devn-speedo.so,OO:1436,Networking Technology
lib/dll/devn-speedo.so,OO:1448,Networking Technology
lib/dll/devn-tigon3.so,BSD1:125,Networking Technology
lib/dll/devn-tigon3.so,BSD1:207,Networking Technology
lib/dll/devn-tigon3.so,BSD1:229,Networking Technology
lib/dll/devn-tigon3.so,BSD1:247,Networking Technology
lib/dll/devn-tigon3.so,BSD1:248,Networking Technology
lib/dll/devn-tigon3.so,BSD1:257,Networking Technology
lib/dll/devn-tigon3.so,BSD1:270,Networking Technology
lib/dll/devn-tigon3.so,BSD1:273,Networking Technology
lib/dll/devn-tigon3.so,BSD1:277,Networking Technology
lib/dll/devn-tigon3.so,BSD1:298,Networking Technology
lib/dll/devn-tigon3.so,BSD1:58,Networking Technology
lib/dll/devn-tigon3.so,BSD2:176,Networking Technology
lib/dll/devn-tigon3.so,BSD2:180,Networking Technology
lib/dll/devn-tigon3.so,BSD2:237,Networking Technology
lib/dll/devn-tigon3.so,BSD3:42,Networking Technology
lib/dll/devn-tigon3.so,OO:1436,Networking Technology
lib/dll/devn-tigon3.so,OO:1448,Networking Technology
lib/dll/devn-tulip.so,BSD1:125,Networking Technology
lib/dll/devn-tulip.so,BSD1:207,Networking Technology
lib/dll/devn-tulip.so,BSD1:247,Networking Technology
lib/dll/devn-tulip.so,BSD1:257,Networking Technology
lib/dll/devn-tulip.so,BSD1:270,Networking Technology
lib/dll/devn-tulip.so,BSD1:273,Networking Technology
lib/dll/devn-tulip.so,BSD1:277,Networking Technology
lib/dll/devn-tulip.so,BSD1:298,Networking Technology
lib/dll/devn-tulip.so,BSD2:237,Networking Technology
lib/dll/devn-tulip.so,BSD3:42,Networking Technology
lib/dll/devn-tulip.so,OO:1436,Networking Technology
lib/dll/devn-tulip.so,OO:1448,Networking Technology
lib/dll/devn-via-rhine.so,BSD1:125,Networking Technology
lib/dll/devn-via-rhine.so,BSD1:207,Networking Technology
lib/dll/devn-via-rhine.so,BSD1:247,Networking Technology
lib/dll/devn-via-rhine.so,BSD1:257,Networking Technology
lib/dll/devn-via-rhine.so,BSD1:270,Networking Technology
lib/dll/devn-via-rhine.so,BSD1:273,Networking Technology
lib/dll/devn-via-rhine.so,BSD1:277,Networking Technology
lib/dll/devn-via-rhine.so,BSD1:298,Networking Technology
lib/dll/devn-via-rhine.so,BSD2:237,Networking Technology
lib/dll/devn-via-rhine.so,BSD3:42,Networking Technology
lib/dll/devn-via-rhine.so,OO:1436,Networking Technology
lib/dll/devn-via-rhine.so,OO:1448,Networking Technology
lib/dll/devnp-ath.so,BSD1:125,Networking Technology
lib/dll/devnp-ath.so,BSD1:207,Networking Technology
lib/dll/devnp-ath.so,BSD1:212,Networking Technology
lib/dll/devnp-ath.so,BSD1:216,Networking Technology
lib/dll/devnp-ath.so,BSD1:218,Networking Technology
lib/dll/devnp-ath.so,BSD1:221,Networking Technology
lib/dll/devnp-ath.so,BSD1:224,Networking Technology
lib/dll/devnp-ath.so,BSD1:227,Networking Technology
lib/dll/devnp-ath.so,BSD1:229,Networking Technology
lib/dll/devnp-ath.so,BSD1:246,Networking Technology
lib/dll/devnp-ath.so,BSD1:247,Networking Technology
lib/dll/devnp-ath.so,BSD1:248,Networking Technology
lib/dll/devnp-ath.so,BSD1:252,Networking Technology
lib/dll/devnp-ath.so,BSD1:257,Networking Technology
lib/dll/devnp-ath.so,BSD1:258,Networking Technology
lib/dll/devnp-ath.so,BSD1:261,Networking Technology
lib/dll/devnp-ath.so,BSD1:269,Networking Technology
lib/dll/devnp-ath.so,BSD1:270,Networking Technology
lib/dll/devnp-ath.so,BSD1:273,Networking Technology
lib/dll/devnp-ath.so,BSD1:274,Networking Technology
lib/dll/devnp-ath.so,BSD1:277,Networking Technology
lib/dll/devnp-ath.so,BSD1:279,Networking Technology
lib/dll/devnp-ath.so,BSD1:283,Networking Technology
lib/dll/devnp-ath.so,BSD1:298,Networking Technology
lib/dll/devnp-ath.so,BSD1:305,Networking Technology
lib/dll/devnp-ath.so,BSD1:307,Networking Technology
lib/dll/devnp-ath.so,BSD1:316,Networking Technology
lib/dll/devnp-ath.so,BSD1:322,Networking Technology
lib/dll/devnp-ath.so,BSD1:324,Networking Technology
lib/dll/devnp-ath.so,BSD1:46,Networking Technology
lib/dll/devnp-ath.so,BSD1:58,Networking Technology
lib/dll/devnp-ath.so,BSD2:161,Networking Technology
lib/dll/devnp-ath.so,BSD2:169,Networking Technology
lib/dll/devnp-ath.so,BSD2:174,Networking Technology
lib/dll/devnp-ath.so,BSD2:175,Networking Technology
lib/dll/devnp-ath.so,BSD2:176,Networking Technology
lib/dll/devnp-ath.so,BSD2:180,Networking Technology
lib/dll/devnp-ath.so,BSD2:203,Networking Technology
lib/dll/devnp-ath.so,BSD2:208,Networking Technology
lib/dll/devnp-ath.so,BSD2:215,Networking Technology
lib/dll/devnp-ath.so,BSD2:237,Networking Technology
lib/dll/devnp-ath.so,BSD2:282,Networking Technology
lib/dll/devnp-ath.so,BSD2:283,Networking Technology
lib/dll/devnp-ath.so,BSD2:284,Networking Technology
lib/dll/devnp-ath.so,BSD2:288,Networking Technology
lib/dll/devnp-ath.so,BSD2:292,Networking Technology
lib/dll/devnp-ath.so,BSD2:329,Networking Technology
lib/dll/devnp-ath.so,BSD3:10,Networking Technology
lib/dll/devnp-ath.so,BSD3:42,Networking Technology
lib/dll/devnp-ath.so,BSD3:51,Networking Technology
lib/dll/devnp-ath.so,OO:1104,Networking Technology
lib/dll/devnp-ath.so,OO:1119,Networking Technology
lib/dll/devnp-ath.so,OO:1211,Networking Technology
lib/dll/devnp-ath.so,OO:1320,Networking Technology
lib/dll/devnp-ath.so,OO:1448,Networking Technology
lib/dll/devnp-ath.so,OO:1511,Networking Technology
lib/dll/devnp-ath.so,OO:414,Networking Technology
lib/dll/devnp-axe.so,BSD1:125,Networking Technology
lib/dll/devnp-axe.so,BSD1:207,Networking Technology
lib/dll/devnp-axe.so,BSD1:216,Networking Technology
lib/dll/devnp-axe.so,BSD1:218,Networking Technology
lib/dll/devnp-axe.so,BSD1:221,Networking Technology
lib/dll/devnp-axe.so,BSD1:224,Networking Technology
lib/dll/devnp-axe.so,BSD1:227,Networking Technology
lib/dll/devnp-axe.so,BSD1:229,Networking Technology
lib/dll/devnp-axe.so,BSD1:235,Networking Technology
lib/dll/devnp-axe.so,BSD1:246,Networking Technology
lib/dll/devnp-axe.so,BSD1:247,Networking Technology
lib/dll/devnp-axe.so,BSD1:248,Networking Technology
lib/dll/devnp-axe.so,BSD1:252,Networking Technology
lib/dll/devnp-axe.so,BSD1:257,Networking Technology
lib/dll/devnp-axe.so,BSD1:258,Networking Technology
lib/dll/devnp-axe.so,BSD1:261,Networking Technology
lib/dll/devnp-axe.so,BSD1:269,Networking Technology
lib/dll/devnp-axe.so,BSD1:270,Networking Technology
lib/dll/devnp-axe.so,BSD1:273,Networking Technology
lib/dll/devnp-axe.so,BSD1:279,Networking Technology
lib/dll/devnp-axe.so,BSD1:298,Networking Technology
lib/dll/devnp-axe.so,BSD1:305,Networking Technology
lib/dll/devnp-axe.so,BSD1:307,Networking Technology
lib/dll/devnp-axe.so,BSD1:46,Networking Technology
lib/dll/devnp-axe.so,BSD1:58,Networking Technology
lib/dll/devnp-axe.so,BSD2:160,Networking Technology
lib/dll/devnp-axe.so,BSD2:161,Networking Technology
lib/dll/devnp-axe.so,BSD2:169,Networking Technology
lib/dll/devnp-axe.so,BSD2:175,Networking Technology
lib/dll/devnp-axe.so,BSD2:176,Networking Technology
lib/dll/devnp-axe.so,BSD2:180,Networking Technology
lib/dll/devnp-axe.so,BSD2:199,Networking Technology
lib/dll/devnp-axe.so,BSD2:200,Networking Technology
lib/dll/devnp-axe.so,BSD2:201,Networking Technology
lib/dll/devnp-axe.so,BSD2:203,Networking Technology
lib/dll/devnp-axe.so,BSD2:205,Networking Technology
lib/dll/devnp-axe.so,BSD2:206,Networking Technology
lib/dll/devnp-axe.so,BSD2:208,Networking Technology
lib/dll/devnp-axe.so,BSD2:228,Networking Technology
lib/dll/devnp-axe.so,BSD2:237,Networking Technology
lib/dll/devnp-axe.so,BSD2:243,Networking Technology
lib/dll/devnp-axe.so,BSD2:26,Networking Technology
lib/dll/devnp-axe.so,BSD2:269,Networking Technology
lib/dll/devnp-axe.so,BSD2:271,Networking Technology
lib/dll/devnp-axe.so,BSD2:279,Networking Technology
lib/dll/devnp-axe.so,BSD2:282,Networking Technology
lib/dll/devnp-axe.so,BSD2:284,Networking Technology
lib/dll/devnp-axe.so,BSD2:292,Networking Technology
lib/dll/devnp-axe.so,BSD2:294,Networking Technology
lib/dll/devnp-axe.so,BSD2:317,Networking Technology
lib/dll/devnp-axe.so,BSD2:329,Networking Technology
lib/dll/devnp-axe.so,BSD2:334,Networking Technology
lib/dll/devnp-axe.so,BSD3:10,Networking Technology
lib/dll/devnp-axe.so,BSD3:42,Networking Technology
lib/dll/devnp-axe.so,BSD3:51,Networking Technology
lib/dll/devnp-axe.so,OO:1119,Networking Technology
lib/dll/devnp-axe.so,OO:1448,Networking Technology
lib/dll/devnp-bce.so,BSD1:125,Networking Technology
lib/dll/devnp-bce.so,BSD1:207,Networking Technology
lib/dll/devnp-bce.so,BSD1:216,Networking Technology
lib/dll/devnp-bce.so,BSD1:221,Networking Technology
lib/dll/devnp-bce.so,BSD1:224,Networking Technology
lib/dll/devnp-bce.so,BSD1:227,Networking Technology
lib/dll/devnp-bce.so,BSD1:229,Networking Technology
lib/dll/devnp-bce.so,BSD1:246,Networking Technology
lib/dll/devnp-bce.so,BSD1:247,Networking Technology
lib/dll/devnp-bce.so,BSD1:248,Networking Technology
lib/dll/devnp-bce.so,BSD1:252,Networking Technology
lib/dll/devnp-bce.so,BSD1:257,Networking Technology
lib/dll/devnp-bce.so,BSD1:258,Networking Technology
lib/dll/devnp-bce.so,BSD1:261,Networking Technology
lib/dll/devnp-bce.so,BSD1:269,Networking Technology
lib/dll/devnp-bce.so,BSD1:270,Networking Technology
lib/dll/devnp-bce.so,BSD1:273,Networking Technology
lib/dll/devnp-bce.so,BSD1:279,Networking Technology
lib/dll/devnp-bce.so,BSD1:298,Networking Technology
lib/dll/devnp-bce.so,BSD1:305,Networking Technology
lib/dll/devnp-bce.so,BSD1:307,Networking Technology
lib/dll/devnp-bce.so,BSD1:46,Networking Technology
lib/dll/devnp-bce.so,BSD1:58,Networking Technology
lib/dll/devnp-bce.so,BSD2:160,Networking Technology
lib/dll/devnp-bce.so,BSD2:161,Networking Technology
lib/dll/devnp-bce.so,BSD2:169,Networking Technology
lib/dll/devnp-bce.so,BSD2:174,Networking Technology
lib/dll/devnp-bce.so,BSD2:175,Networking Technology
lib/dll/devnp-bce.so,BSD2:176,Networking Technology
lib/dll/devnp-bce.so,BSD2:180,Networking Technology
lib/dll/devnp-bce.so,BSD2:199,Networking Technology
lib/dll/devnp-bce.so,BSD2:200,Networking Technology
lib/dll/devnp-bce.so,BSD2:201,Networking Technology
lib/dll/devnp-bce.so,BSD2:203,Networking Technology
lib/dll/devnp-bce.so,BSD2:208,Networking Technology
lib/dll/devnp-bce.so,BSD2:228,Networking Technology
lib/dll/devnp-bce.so,BSD2:237,Networking Technology
lib/dll/devnp-bce.so,BSD2:269,Networking Technology
lib/dll/devnp-bce.so,BSD2:271,Networking Technology
lib/dll/devnp-bce.so,BSD2:277,Networking Technology
lib/dll/devnp-bce.so,BSD2:282,Networking Technology
lib/dll/devnp-bce.so,BSD2:283,Networking Technology
lib/dll/devnp-bce.so,BSD2:284,Networking Technology
lib/dll/devnp-bce.so,BSD2:292,Networking Technology
lib/dll/devnp-bce.so,BSD2:294,Networking Technology
lib/dll/devnp-bce.so,BSD2:317,Networking Technology
lib/dll/devnp-bce.so,BSD2:329,Networking Technology
lib/dll/devnp-bce.so,BSD2:334,Networking Technology
lib/dll/devnp-bce.so,BSD3:10,Networking Technology
lib/dll/devnp-bce.so,BSD3:42,Networking Technology
lib/dll/devnp-bce.so,BSD3:51,Networking Technology
lib/dll/devnp-bce.so,OO:1119,Networking Technology
lib/dll/devnp-bce.so,OO:1448,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:125,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:207,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:218,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:221,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:227,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:229,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:247,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:248,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:257,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:261,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:269,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:270,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:273,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:277,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:279,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:298,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:307,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:46,Networking Technology
lib/dll/devnp-bcm1250.so,BSD1:58,Networking Technology
lib/dll/devnp-bcm1250.so,BSD2:176,Networking Technology
lib/dll/devnp-bcm1250.so,BSD2:180,Networking Technology
lib/dll/devnp-bcm1250.so,BSD2:203,Networking Technology
lib/dll/devnp-bcm1250.so,BSD2:208,Networking Technology
lib/dll/devnp-bcm1250.so,BSD2:237,Networking Technology
lib/dll/devnp-bcm1250.so,BSD2:284,Networking Technology
lib/dll/devnp-bcm1250.so,BSD2:292,Networking Technology
lib/dll/devnp-bcm1250.so,BSD3:10,Networking Technology
lib/dll/devnp-bcm1250.so,BSD3:42,Networking Technology
lib/dll/devnp-bcm1250.so,BSD3:51,Networking Technology
lib/dll/devnp-bcm1250.so,OO:1119,Networking Technology
lib/dll/devnp-bcm1250.so,OO:1436,Networking Technology
lib/dll/devnp-bcm1250.so,OO:1448,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:125,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:207,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:216,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:221,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:224,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:227,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:229,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:247,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:248,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:252,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:257,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:258,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:261,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:269,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:270,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:273,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:277,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:279,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:298,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:305,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:307,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:322,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:46,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD1:58,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD2:161,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD2:169,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD2:176,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD2:180,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD2:203,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD2:208,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD2:237,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD2:284,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD2:292,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD3:42,Networking Technology
lib/dll/devnp-bcm43xx.so,BSD3:51,Networking Technology
lib/dll/devnp-bcm43xx.so,MD5:3,Networking Technology
lib/dll/devnp-bcm43xx.so,OO:1104,Networking Technology
lib/dll/devnp-bcm43xx.so,OO:1119,Networking Technology
lib/dll/devnp-bcm43xx.so,OO:1436,Networking Technology
lib/dll/devnp-bcm43xx.so,OO:1448,Networking Technology
lib/dll/devnp-bcm43xx.so,OO:190,Networking Technology
lib/dll/devnp-bge.so,BSD1:125,Networking Technology
lib/dll/devnp-bge.so,BSD1:207,Networking Technology
